1.303971103754211509e-03,-1.602320256385046660e-02,9.156617453339155333e-01,3.138712339513138883e-02,-1.384042726705455445e-02,6.578477511748593853e-01,7.523693423659852941e-01,-4.211662692717980938e-02,6.208458091950490310e-02,2.342471574483692698e-01,3.257356208400146169e-01,-2.772988223477611536e-01,1.366526080590232117e-01,-1.367252236270973809e-01,-2.636765646897472060e-01,-1.897546193944827653e-01,3.992319324501755751e-01,-1.004886774512592784e-01,1.287016241016809004e-01,-6.508583310648342890e-02,0.000000000000000000e+00,0.000000000000000000e+00,-1.198294421139556136e-02,2.127083064001638879e-01,-4.739212840715513742e-01,1.061298063610219611e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.928313813989579656e-02,-2.463343795885787613e-01,4.964078754009479399e-01,1.009065671379150375e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.356334444978850647e-04,-1.576228196682583418e-02,9.158989487794726436e-01,3.086239414289925279e-02,-1.292421222114833491e-02,6.586314128061159234e-01,7.517214506925096185e-01,-4.267133185981639154e-02,6.055279211486921942e-02,2.336539778920997401e-01,3.216009084669923523e-01,-2.745572471526738778e-01,1.349457395472397347e-01,-1.378709661406201104e-01,-2.655547422629945253e-01,-1.922049567749807841e-01,3.982091248198138533e-01,-9.595411618912445817e-02,1.297704482482032462e-01,-6.441861592107996082e-02,0.000000000000000000e+00,0.000000000000000000e+00,-1.872858486809601125e-02,2.086117550602635262e-01,-4.749035726208961083e-01,1.068327780374787261e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.554370595522582388e-02,-2.446525993954629663e-01,4.996305074341291230e-01,1.021139193630233422e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.479417815198919101e-04,-1.523595794208828548e-02,9.162773075330671313e-01,2.972105059378389244e-02,-1.232952650983922677e-02,6.590751875736974297e-01,7.513884075844800003e-01,-4.310651949340017774e-02,6.049029682943042607e-02,2.330776428447710047e-01,3.176693298881842487e-01,-2.724935893525646247e-01,1.341953133697263156e-01,-1.359108285470852218e-01,-2.646058202948214921e-01,-1.943301536507346383e-01,3.912465429262979577e-01,-9.722966229752005862e-02,1.300771365523950840e-01,-6.247428516379481545e-02,0.000000000000000000e+00,0.000000000000000000e+00,-2.058507024962389492e-02,2.071583732032288294e-01,-4.767080544290437927e-01,1.070103945654570010e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.687773115241423094e-02,-2.448652617744012105e-01,5.050041563177574133e-01,1.028294854258473334e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.791318145582673618e-04,-1.478701226781005754e-02,9.162383390660800986e-01,2.954501740041163074e-02,-1.163308774470626569e-02,6.593462343466003350e-01,7.511686271865268827e-01,-4.385278348099996837e-02,5.917955232287575029e-02,2.325536320723237127e-01,3.169697319340707420e-01,-2.722467412244714557e-01,1.324203082590945935e-01,-1.366434689218807008e-01,-2.661245421419254908e-01,-1.953988076879490943e-01,3.915827866703407989e-01,-9.954894226803893964e-02,1.278739829176492870e-01,-6.198950461726932676e-02,0.000000000000000000e+00,0.000000000000000000e+00,-2.100842401462549303e-02,2.064062384032201436e-01,-4.801417477569837611e-01,1.071016207455306679e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.634129612386031299e-02,-2.435810855800381314e-01,5.036421877373153944e-01,1.029988234985505624e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.675013594711277989e-05,-1.434113272449518729e-02,9.161030562410221734e-01,2.901220838808884345e-02,-1.196208838613891864e-02,6.606191846081300723e-01,7.500649926063592821e-01,-4.651818038572154423e-02,5.966022491029210340e-02,2.286253493604765152e-01,3.215775873107584726e-01,-2.737424856994858380e-01,1.343725504117548319e-01,-1.354783154321093641e-01,-2.656596686821734998e-01,-1.971377357573207700e-01,3.918798975552215125e-01,-9.936726467535893226e-02,1.265106663426956435e-01,-5.930720173861783739e-02,0.000000000000000000e+00,0.000000000000000000e+00,-2.203774146807797873e-02,2.062741470888598827e-01,-4.800533196122293011e-01,1.069601637349695933e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.457817473079896620e-02,-2.452602590891071743e-01,5.060401177481997914e-01,1.033368963409914354e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.281424556647641388e-04,-1.384649718317553652e-02,9.164908139217506911e-01,2.821388364877013000e-02,-1.131239599810574675e-02,6.610321605049973570e-01,7.497416149876781066e-01,-4.555100149914870916e-02,5.938248660365123832e-02,2.289726409211755853e-01,3.158607182603099250e-01,-2.713174184203971939e-01,1.305541192814232698e-01,-1.329838478734906293e-01,-2.653120233872304223e-01,-1.996402439856964361e-01,3.847597630309643746e-01,-1.007522986165839823e-01,1.275225860168875958e-01,-5.862268455121406180e-02,0.000000000000000000e+00,0.000000000000000000e+00,-2.314731353766486671e-02,2.050797597631141278e-01,-4.816211836920060718e-01,1.071631400450768323e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.456046773796925264e-02,-2.438917939339223517e-01,5.042717749253278203e-01,1.036916667240552981e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.084258348913507360e-04,-1.351389932100380623e-02,9.163309246962700882e-01,2.809052352972605734e-02,-1.136924725701304179e-02,6.621420370884143480e-01,7.487653740825896964e-01,-4.719097607146606477e-02,5.909048307447808956e-02,2.267669070988158064e-01,3.188681304336926647e-01,-2.728426198902678124e-01,1.324833937465368927e-01,-1.334307062488033768e-01,-2.657556822246101014e-01,-1.996650781160818067e-01,3.874235111799145259e-01,-9.851966562132566385e-02,1.267859947404629262e-01,-5.786038999982434650e-02,0.000000000000000000e+00,0.000000000000000000e+00,-2.394216849475146180e-02,2.046755750836922461e-01,-4.853957009419293533e-01,1.071250966914616853e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.347090710132586550e-02,-2.437232186199045914e-01,5.044960140873023802e-01,1.040596246064287689e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-5.165397228884939605e-04,-1.329841076912590195e-02,9.159505591190115759e-01,2.842858997381854380e-02,-1.159416524163077791e-02,6.622976217980429681e-01,7.486115486452955547e-01,-4.867764138477210373e-02,5.893110952203412661e-02,2.256904667598512715e-01,3.241899340737780522e-01,-2.757382724320511791e-01,1.335941413468969829e-01,-1.345311040707711514e-01,-2.663369973278115199e-01,-1.981752239249552905e-01,3.918706715692047982e-01,-1.001612922858793192e-01,1.250252313524257697e-01,-5.773079937989025745e-02,0.000000000000000000e+00,0.000000000000000000e+00,-2.388598894011485091e-02,2.038066686714631870e-01,-4.864169357659865467e-01,1.071712958780428604e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.281354953915077699e-02,-2.430559284784845619e-01,5.039124029682127137e-01,1.041368607735990492e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-5.838157071886529133e-04,-1.308128947091625680e-02,9.160434100752632425e-01,2.801560169327640959e-02,-1.158510961331124002e-02,6.625008961330818291e-01,7.484473755180628407e-01,-4.857364759246630276e-02,5.934230661179418220e-02,2.252403080894693765e-01,3.232754160079110983e-01,-2.763356699164841723e-01,1.324334465075007461e-01,-1.330202797998145114e-01,-2.656034491352738391e-01,-1.993392949566767380e-01,3.888150473791636141e-01,-1.016420278134958638e-01,1.252040166645639885e-01,-5.592966201793767717e-02,0.000000000000000000e+00,0.000000000000000000e+00,-2.517170498813846996e-02,2.023349760763893668e-01,-4.862248152834461878e-01,1.073379395791475011e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.326153670927081696e-02,-2.420427635572323100e-01,5.044617487565838942e-01,1.045846307344183490e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-5.704886104842595701e-04,-1.298643981523824216e-02,9.159475834766902524e-01,2.807376769911557046e-02,-1.140262653273923545e-02,6.623588518463889852e-01,7.485737071632060369e-01,-4.921774933566223226e-02,5.913491823688771243e-02,2.252309651417332970e-01,3.243889509895327983e-01,-2.763040731251188431e-01,1.320225639217990632e-01,-1.339704458078112004e-01,-2.662338675501564333e-01,-1.994276317596298531e-01,3.902748956126833590e-01,-1.015646230517235488e-01,1.240996512378946398e-01,-5.633855292509280105e-02,0.000000000000000000e+00,0.000000000000000000e+00,-2.501906282625509376e-02,2.023949690952370206e-01,-4.876938062380673511e-01,1.074398784265758744e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.349495645314021913e-02,-2.413648086555976180e-01,5.039056792216550784e-01,1.045990269185932187e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
